workerid,proliferate.condition,accuracy,accuracy_bool,accuracy_finish_line,age,bonus,choices,condition,correct,correct_response,crosses,end_posision,end_position,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,internal_node_id,overall_accuracy,question_order,race,response,rt,selected_position,stimulus,success,surprise_setup,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-3.0-0.0,,,,,35231,,,,,48596,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 4990}, {'page_index': 1, 'viewing_time': 4446}, {'page_index': 2, 'viewing_time': 3373}, {'page_index': 3, 'viewing_time': 2656}, {'page_index': 4, 'viewing_time': 8272}, {'page_index': 5, 'viewing_time': 4473}, {'page_index': 6, 'viewing_time': 4225}, {'page_index': 7, 'viewing_time': 2795}]",
1321,1_cube_black,True,,,,,,1,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,11892,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,60492,,comprehension_quiz,4,html-button-response,,
1321,1_cube_black,True,,,,,,1,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,5402,,You will be asked to predict whether objects _________.,,,65901,,comprehension_quiz,5,html-button-response,,
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-4.0,,,,0,1609,,The experiment will now begin,,,67517,,,6,html-button-response,,
1321,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-5.0-0.0,,,,Yes,3258,,stimuli/lb_ly_c_first.jpg,,,70800,,prediction_trial,7,image-button-response,,
1321,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,79219,,video_trial,8,video-button-response,,
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-5.0-2.0,,,,0,1416,,stimuli/lb_ly_c_last.jpg,,,80645,,feedback_trial,9,image-button-response,,
1321,1_cube_black,,0,,,,,1,False,No,False,,1,,,,,,,0.0-6.0-0.0,,,,Yes,2445,,stimuli/hr_ly_c_first.jpg,,,83102,,prediction_trial,10,image-button-response,,
1321,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,90565,,video_trial,11,video-button-response,,
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-6.0-2.0,,,,0,1525,,stimuli/hr_ly_c_last.jpg,,,92102,,feedback_trial,12,image-button-response,,
1321,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-7.0-0.0,,,,Yes,2713,,stimuli/lb_hb_c_first.jpg,,,94828,,prediction_trial,13,image-button-response,,
1321,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,102992,,video_trial,14,video-button-response,,
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-7.0-2.0,,,,0,1346,,stimuli/lb_hb_c_last.jpg,,,104350,,feedback_trial,15,image-button-response,,
1321,1_cube_black,,0,,,,,1,False,No,False,,0,,,,,,,0.0-8.0-0.0,,,,Yes,1486,,stimuli/hr_hb_c_first.jpg,,,105850,,prediction_trial,16,image-button-response,,
1321,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,112550,,video_trial,17,video-button-response,,
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1286,,stimuli/hr_hb_c_last.jpg,,,113847,,feedback_trial,18,image-button-response,,
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-9.0,,,,0,5886,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,119738,,surprise_quiz_instructions,19,html-button-response,,
1321,1_cube_black,False,,False,,,"['<br><img src=stimuli/r_y_0.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_1.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_2.jpg style=width:273.2px></img', '<br><img src=stimuli/r_y_3.jpg style=width:273.2px></img']",1,,,,1,,,,,,,,0.0-10.0,,[0],,<br><img src=stimuli/r_y_2.jpg style=width:273.2px></img,8158,2,,,hr_ly_c,127909,,surprise_quiz,20,survey-multi-choice,,
1321,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_1.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_2.jpg style=width:273.2px></img', '<br><img src=stimuli/b_y_3.jpg style=width:273.2px></img']",1,,,,3,,,,,,,,0.0-11.0,,[0],,<br><img src=stimuli/b_y_3.jpg style=width:273.2px></img,6540,3,,,lb_ly_c,134459,,surprise_quiz,21,survey-multi-choice,,
1321,1_cube_black,False,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_1.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_2.jpg style=width:273.2px></img', '<br><img src=stimuli/r_b_3.jpg style=width:273.2px></img']",1,,,,0,,,,,,,,0.0-12.0,,[0],,<br><img src=stimuli/r_b_1.jpg style=width:273.2px></img,10919,1,,,hr_hb_c,145387,,surprise_quiz,22,survey-multi-choice,,
1321,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_1.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_2.jpg style=width:273.2px></img', '<br><img src=stimuli/b_b_3.jpg style=width:273.2px></img']",1,,,,2,,,,,,,,0.0-13.0,,[0],,<br><img src=stimuli/b_b_2.jpg style=width:273.2px></img,2659,2,,,lb_hb_c,148057,,surprise_quiz,23,survey-multi-choice,,
1321,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-14.0,,,,0,5563,,"<p>Thank you for participating!</p>You answered 2 out of 4 trials correctly, and will receive a $0.16 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,153629,,,24,html-button-response,,
1321,1_cube_black,,,,56,0.16,,1,,,,,,Non-Hispanic,,,,None,Female,0.0-15.0,0.5,,,"{'age': '56', 'gender': 'Female', 'feedback': 'None', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",24199,,,,,177842,,exit_survey,25,survey-html-form,,
1351,1_cube_black,,,,,,,1,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,339,False,,0,preload,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,4107,,,1,fullscreen,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-2.0,,,,0,3125,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,7239,,,2,html-button-response,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-3.0-0.0,,,,,39803,,,,,47044,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 4813}, {'page_index': 1, 'viewing_time': 6116}, {'page_index': 2, 'viewing_time': 3684}, {'page_index': 3, 'viewing_time': 2572}, {'page_index': 4, 'viewing_time': 9111}, {'page_index': 5, 'viewing_time': 4991}, {'page_index': 6, 'viewing_time': 5646}, {'page_index': 7, 'viewing_time': 2870}]",
1351,1_cube_black,True,,,,,,1,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,3987,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,51034,,comprehension_quiz,4,html-button-response,,
1351,1_cube_black,True,,,,,,1,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,2420,,You will be asked to predict whether objects _________.,,,53456,,comprehension_quiz,5,html-button-response,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-4.0,,,,0,1340,,The experiment will now begin,,,54800,,,6,html-button-response,,
1351,1_cube_black,,0,,,,,1,False,No,False,,1,,,,,,,0.0-5.0-0.0,,,,Yes,6100,,stimuli/hr_ly_c_first.jpg,,,60915,,prediction_trial,7,image-button-response,,
1351,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,68417,,video_trial,8,video-button-response,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-5.0-2.0,,,,0,5457,,stimuli/hr_ly_c_last.jpg,,,73895,,feedback_trial,9,image-button-response,,
1351,1_cube_black,,0,,,,,1,False,No,False,,0,,,,,,,0.0-6.0-0.0,,,,Yes,4219,,stimuli/hr_hb_c_first.jpg,,,78131,,prediction_trial,10,image-button-response,,
1351,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,84801,,video_trial,11,video-button-response,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-6.0-2.0,,,,0,1282,,stimuli/hr_hb_c_last.jpg,,,86093,,feedback_trial,12,image-button-response,,
1351,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-7.0-0.0,,,,Yes,1990,,stimuli/lb_ly_c_first.jpg,,,88099,,prediction_trial,13,image-button-response,,
1351,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,96448,,video_trial,14,video-button-response,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-7.0-2.0,,,,0,1405,,stimuli/lb_ly_c_last.jpg,,,97867,,feedback_trial,15,image-button-response,,
1351,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-8.0-0.0,,,,Yes,1972,,stimuli/lb_hb_c_first.jpg,,,99851,,prediction_trial,16,image-button-response,,
1351,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,107995,,video_trial,17,video-button-response,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-8.0-2.0,,,,0,2687,,stimuli/lb_hb_c_last.jpg,,,110704,,feedback_trial,18,image-button-response,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-9.0,,,,0,3228,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,113934,,surprise_quiz_instructions,19,html-button-response,,
1351,1_cube_black,False,,False,,,"['<br><img src=stimuli/b_y_0.jpg style=width:384px></img', '<br><img src=stimuli/b_y_1.jpg style=width:384px></img', '<br><img src=stimuli/b_y_2.jpg style=width:384px></img', '<br><img src=stimuli/b_y_3.jpg style=width:384px></img']",1,,,,3,,,,,,,,0.0-10.0,,[0],,<br><img src=stimuli/b_y_1.jpg style=width:384px></img,5733,1,,,lb_ly_c,119669,,surprise_quiz,20,survey-multi-choice,,
1351,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:384px></img', '<br><img src=stimuli/b_b_1.jpg style=width:384px></img', '<br><img src=stimuli/b_b_2.jpg style=width:384px></img', '<br><img src=stimuli/b_b_3.jpg style=width:384px></img']",1,,,,2,,,,,,,,0.0-11.0,,[0],,<br><img src=stimuli/b_b_2.jpg style=width:384px></img,4307,2,,,lb_hb_c,123977,,surprise_quiz,21,survey-multi-choice,,
1351,1_cube_black,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:384px></img', '<br><img src=stimuli/r_b_1.jpg style=width:384px></img', '<br><img src=stimuli/r_b_2.jpg style=width:384px></img', '<br><img src=stimuli/r_b_3.jpg style=width:384px></img']",1,,,,0,,,,,,,,0.0-12.0,,[0],,<br><img src=stimuli/r_b_0.jpg style=width:384px></img,5182,0,,,hr_hb_c,129162,,surprise_quiz,22,survey-multi-choice,,
1351,1_cube_black,True,,True,,,"['<br><img src=stimuli/r_y_0.jpg style=width:384px></img', '<br><img src=stimuli/r_y_1.jpg style=width:384px></img', '<br><img src=stimuli/r_y_2.jpg style=width:384px></img', '<br><img src=stimuli/r_y_3.jpg style=width:384px></img']",1,,,,1,,,,,,,,0.0-13.0,,[0],,<br><img src=stimuli/r_y_1.jpg style=width:384px></img,5313,1,,,hr_ly_c,134477,,surprise_quiz,23,survey-multi-choice,,
1351,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-14.0,,,,0,3439,,"<p>Thank you for participating!</p>You answered 2 out of 4 trials correctly, and will receive a $0.16 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,137918,,,24,html-button-response,,
1351,1_cube_black,,,,48,0.16,,1,,,,,,Non-Hispanic,,,,No,Male,0.0-15.0,0.5,,White,"{'age': '48', 'race': 'White', 'gender': 'Male', 'feedback': 'No', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",17289,,,,,155212,,exit_survey,25,survey-html-form,,
1361,1_cube_black,,,,,,,1,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,400,False,,0,preload,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,5388,,,1,fullscreen,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-2.0,,,,0,7472,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,12861,,,2,html-button-response,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-3.0-0.0,,,,,49288,,,,,62146,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 7887}, {'page_index': 1, 'viewing_time': 8104}, {'page_index': 2, 'viewing_time': 3184}, {'page_index': 3, 'viewing_time': 2528}, {'page_index': 4, 'viewing_time': 10808}, {'page_index': 5, 'viewing_time': 8496}, {'page_index': 6, 'viewing_time': 5016}, {'page_index': 7, 'viewing_time': 3264}]",
1361,1_cube_black,True,,,,,,1,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,7151,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,69298,,comprehension_quiz,4,html-button-response,,
1361,1_cube_black,True,,,,,,1,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,4895,,You will be asked to predict whether objects _________.,,,74194,,comprehension_quiz,5,html-button-response,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-4.0,,,,0,3726,,The experiment will now begin,,,77922,,,6,html-button-response,,
1361,1_cube_black,,1,,,,,1,True,No,False,,0,,,,,,,0.0-5.0-0.0,,,,No,5745,,stimuli/hr_hb_c_first.jpg,,,83674,,prediction_trial,7,image-button-response,,
1361,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/hr_hb_c.mp4'],,,90344,,video_trial,8,video-button-response,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-5.0-2.0,,,,0,2720,,stimuli/hr_hb_c_last.jpg,,,93066,,feedback_trial,9,image-button-response,,
1361,1_cube_black,,0,,,,,1,False,No,False,,1,,,,,,,0.0-6.0-0.0,,,,Yes,3951,,stimuli/hr_ly_c_first.jpg,,,97018,,prediction_trial,10,image-button-response,,
1361,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,104425,,video_trial,11,video-button-response,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-6.0-2.0,,,,0,1583,,stimuli/hr_ly_c_last.jpg,,,106010,,feedback_trial,12,image-button-response,,
1361,1_cube_black,,1,,,,,1,True,Yes,True,,3,,,,,,,0.0-7.0-0.0,,,,Yes,1839,,stimuli/lb_ly_c_first.jpg,,,107850,,prediction_trial,13,image-button-response,,
1361,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-7.0-1.0,,,,,,,['stimuli/lb_ly_c.mp4'],,,116175,,video_trial,14,video-button-response,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-7.0-2.0,,,,0,1625,,stimuli/lb_ly_c_last.jpg,,,117802,,feedback_trial,15,image-button-response,,
1361,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-8.0-0.0,,,,Yes,3167,,stimuli/lb_hb_c_first.jpg,,,120973,,prediction_trial,16,image-button-response,,
1361,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-8.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,129079,,video_trial,17,video-button-response,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-8.0-2.0,,,,0,1629,,stimuli/lb_hb_c_last.jpg,,,130709,,feedback_trial,18,image-button-response,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-9.0,,,,0,16424,," <p> Now we will ask you to make some different predictions.</p> <p>This time, we'll ask you to select one of four images that correctly shows where the block will end up.</p>",,,147134,,surprise_quiz_instructions,19,html-button-response,,
1361,1_cube_black,False,,True,,,"['<br><img src=stimuli/b_y_0.jpg style=width:384px></img', '<br><img src=stimuli/b_y_1.jpg style=width:384px></img', '<br><img src=stimuli/b_y_2.jpg style=width:384px></img', '<br><img src=stimuli/b_y_3.jpg style=width:384px></img']",1,,,,3,,,,,,,,0.0-10.0,,[0],,<br><img src=stimuli/b_y_2.jpg style=width:384px></img,10694,2,,,lb_ly_c,157830,,surprise_quiz,20,survey-multi-choice,,
1361,1_cube_black,True,,True,,,"['<br><img src=stimuli/r_b_0.jpg style=width:384px></img', '<br><img src=stimuli/r_b_1.jpg style=width:384px></img', '<br><img src=stimuli/r_b_2.jpg style=width:384px></img', '<br><img src=stimuli/r_b_3.jpg style=width:384px></img']",1,,,,0,,,,,,,,0.0-11.0,,[0],,<br><img src=stimuli/r_b_0.jpg style=width:384px></img,4639,0,,,hr_hb_c,162470,,surprise_quiz,21,survey-multi-choice,,
1361,1_cube_black,True,,True,,,"['<br><img src=stimuli/b_b_0.jpg style=width:384px></img', '<br><img src=stimuli/b_b_1.jpg style=width:384px></img', '<br><img src=stimuli/b_b_2.jpg style=width:384px></img', '<br><img src=stimuli/b_b_3.jpg style=width:384px></img']",1,,,,2,,,,,,,,0.0-12.0,,[0],,<br><img src=stimuli/b_b_2.jpg style=width:384px></img,5479,2,,,lb_hb_c,167950,,surprise_quiz,22,survey-multi-choice,,
1361,1_cube_black,False,,False,,,"['<br><img src=stimuli/r_y_0.jpg style=width:384px></img', '<br><img src=stimuli/r_y_1.jpg style=width:384px></img', '<br><img src=stimuli/r_y_2.jpg style=width:384px></img', '<br><img src=stimuli/r_y_3.jpg style=width:384px></img']",1,,,,1,,,,,,,,0.0-13.0,,[0],,<br><img src=stimuli/r_y_3.jpg style=width:384px></img,3567,3,,,hr_ly_c,171518,,surprise_quiz,23,survey-multi-choice,,
1361,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-14.0,,,,0,7662,,"<p>Thank you for participating!</p>You answered 3 out of 4 trials correctly, and will receive a $0.24 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,,179181,,,24,html-button-response,,
1361,1_cube_black,,,,34,0.24,,1,,,,,,Non-Hispanic,,,,colors,Female,0.0-15.0,0.75,,White,"{'age': '34', 'race': 'White', 'gender': 'Female', 'feedback': 'colors', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",21023,,,,,200206,,exit_survey,25,survey-html-form,,
1346,1_cube_black,,,,,,,1,,,,,,,[],[],[],,,0.0-0.0,,,,,,,,True,,255,False,,0,preload,,
1346,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-1.0,,,,,,,,True,,7900,,,1,fullscreen,,
1346,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-2.0,,,,0,2847,,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,,10750,,,2,html-button-response,,
1346,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-3.0-0.0,,,,,19773,,,,,30524,,instructions_pt1,3,instructions,"[{'page_index': 0, 'viewing_time': 3219}, {'page_index': 1, 'viewing_time': 3003}, {'page_index': 2, 'viewing_time': 1673}, {'page_index': 3, 'viewing_time': 1356}, {'page_index': 4, 'viewing_time': 2925}, {'page_index': 5, 'viewing_time': 3269}, {'page_index': 6, 'viewing_time': 2715}, {'page_index': 7, 'viewing_time': 1613}]",
1346,1_cube_black,True,,,,,,1,,0,,,,,,,,,,0.0-3.0-1.0-0.0,,,,0,3019,,"<p> In this experiment, you will receive a bonus payment proportional to _________.</p>",,,33544,,comprehension_quiz,4,html-button-response,,
1346,1_cube_black,True,,,,,,1,,1,,,,,,,,,,0.0-3.0-1.0-1.0,,,,1,1681,,You will be asked to predict whether objects _________.,,,35227,,comprehension_quiz,5,html-button-response,,
1346,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-4.0,,,,0,768,,The experiment will now begin,,,35996,,,6,html-button-response,,
1346,1_cube_black,,0,,,,,1,False,No,False,,1,,,,,,,0.0-5.0-0.0,,,,Yes,2654,,stimuli/hr_ly_c_first.jpg,,,38666,,prediction_trial,7,image-button-response,,
1346,1_cube_black,,,,,,,1,False,,,,,,,,,,,0.0-5.0-1.0,,,,,,,['stimuli/hr_ly_c.mp4'],,,46049,,video_trial,8,video-button-response,,
1346,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-5.0-2.0,,,,0,1171,,stimuli/hr_ly_c_last.jpg,,,47227,,feedback_trial,9,image-button-response,,
1346,1_cube_black,,1,,,,,1,True,Yes,True,,2,,,,,,,0.0-6.0-0.0,,,,Yes,1626,,stimuli/lb_hb_c_first.jpg,,,48854,,prediction_trial,10,image-button-response,,
1346,1_cube_black,,,,,,,1,True,,,,,,,,,,,0.0-6.0-1.0,,,,,,,['stimuli/lb_hb_c.mp4'],,,56938,,video_trial,11,video-button-response,,
1346,1_cube_black,,,,,,,1,,,,,,,,,,,,0.0-6.0-2.0,,,,0,1185,,stimuli/lb_hb_c_last.jpg,,,58124,,feedback_trial,12,image-button-response,,
