workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,condition,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
907,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,j,1904,blicket_images/ls.jpg,,149154,,blicket,18,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,552,blicket_images/ls_off.jpg,,149707,,feedback,19,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-16.0,,,,j,2583,blicket_images/lc.jpg,,152291,,blicket,20,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-17.0,,,, ,176,blicket_images/lc_off.jpg,,152468,,feedback,21,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-18.0,,,,f,1068,blicket_images/ds.jpg,,153537,,blicket,22,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-19.0,,,, ,181,blicket_images/ds_on.jpg,,153719,,feedback,23,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-20.0,,,,j,3797,blicket_images/dc.jpg,,157516,,blicket,24,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-21.0,,,, ,601,blicket_images/dc_off.jpg,,158118,,feedback,25,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-22.0,,,,j,4548,blicket_images/ls.jpg,,162667,,blicket,26,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-23.0,,,, ,514,blicket_images/ls_off.jpg,,163183,,feedback,27,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-24.0,,,,j,2163,blicket_images/lc.jpg,,165347,,blicket,28,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,423,blicket_images/lc_off.jpg,,165771,,feedback,29,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-26.0,,,,f,1037,blicket_images/ds.jpg,,166808,,blicket,30,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-27.0,,,, ,649,blicket_images/ds_on.jpg,,167458,,feedback,31,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-28.0,,,,j,2482,blicket_images/lc.jpg,,169941,,blicket,32,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-29.0,,,, ,494,blicket_images/lc_off.jpg,,170436,,feedback,33,image-keyboard-response,,
907,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-30.0,,,,j,1316,blicket_images/dc.jpg,,171753,,blicket,34,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-31.0,,,, ,423,blicket_images/dc_off.jpg,,172177,,feedback,35,image-keyboard-response,,
907,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-32.0,,,,f,691,blicket_images/lc.jpg,,172869,,blicket,36,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-33.0,,,, ,421,blicket_images/lc_off.jpg,,173294,,feedback,37,image-keyboard-response,,
907,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-34.0,,,,f,1498,blicket_images/dc.jpg,,174793,,blicket,38,image-keyboard-response,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-35.0,,,, ,380,blicket_images/dc_off.jpg,,175174,,feedback,39,image-keyboard-response,,
907,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-36.0,,,,f,1594,blicket_images/ls.jpg,,176769,,blicket,40,image-keyboard-response,,
907,ds_ls,True,1,,,ds_ls,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/ls.jpg,0.0-37.0,,,,ls,9108,"Which of these options shows the image from the last trial, that you just saw?",,185878,,pop_quiz,41,html-button-response,,
907,ds_ls,False,0,,,ds_ls,,,['ds'],,,,,,,,,0.0-38.0,,[0],,"['ds', 'lc']",10562,,,196449,,rule_question,42,survey-multi-select,,
907,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-39.0,,,,0,4806,"<p>Thank you for participating!</p>You answered 6 out of 16 trials correctly, and will recieve a $0.15 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,201258,,,43,html-button-response,,
907,ds_ls,,,24,0.15000000000000002,ds_ls,,,,Non-Hispanic,,,,i just went with my gut,Female,,,0.0-40.0,0.375,,White,"{'age': '24', 'race': 'White', 'gender': 'Female', 'feedback': 'i just went with my gut', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",22529,,,223789,,exit_survey,44,survey-html-form,,
979,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,819,False,,0,preload,,
979,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,1124,False,,1,preload,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-2.0,,,,,,,True,5977,,,2,fullscreen,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-3.0,,,,0,24034,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,30014,,,3,html-button-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-4.0-0.0,,,,,26631,,,56649,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 4850}, {'page_index': 1, 'viewing_time': 4114}, {'page_index': 2, 'viewing_time': 4373}, {'page_index': 3, 'viewing_time': 9350}, {'page_index': 4, 'viewing_time': 3944}]",
979,ds_ls,True,,,,ds_ls,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,12112,blicket_images/red_pyramid.jpg,,68775,,comprehension_quiz,5,image-keyboard-response,,
979,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,3525,blicket_images/red_pyramid_on.jpg,,72314,,comprehension_quiz,6,image-keyboard-response,,
979,ds_ls,True,,,,ds_ls,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,6947,blicket_images/purple_prism.jpg,,79274,,comprehension_quiz,7,image-keyboard-response,,
979,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,2573,blicket_images/purple_prism_off.jpg,,81862,,comprehension_quiz,8,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-5.0,,,,,64870,,,146735,,,9,instructions,"[{'page_index': 0, 'viewing_time': 4637}, {'page_index': 1, 'viewing_time': 4151}, {'page_index': 2, 'viewing_time': 2615}, {'page_index': 3, 'viewing_time': 2536}, {'page_index': 4, 'viewing_time': 2760}, {'page_index': 5, 'viewing_time': 19045}, {'page_index': 6, 'viewing_time': 18645}, {'page_index': 7, 'viewing_time': 8288}, {'page_index': 8, 'viewing_time': 2192}]",
979,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-6.0,,,,j,8052,blicket_images/dc.jpg,,154800,,blicket,10,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,3076,blicket_images/dc_off.jpg,,157889,,feedback,11,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-8.0,,,,f,5230,blicket_images/lc.jpg,,163134,,blicket,12,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-9.0,,,, ,1709,blicket_images/lc_off.jpg,,164860,,feedback,13,image-keyboard-response,,
979,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-10.0,,,,j,5938,blicket_images/ls.jpg,,170813,,blicket,14,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-11.0,,,, ,1553,blicket_images/ls_off.jpg,,172379,,feedback,15,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-12.0,,,,f,2235,blicket_images/dc.jpg,,174619,,blicket,16,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-13.0,,,, ,1466,blicket_images/dc_off.jpg,,176090,,feedback,17,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,f,1086,blicket_images/ls.jpg,,177179,,blicket,18,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,1067,blicket_images/ls_off.jpg,,178249,,feedback,19,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-16.0,,,,f,1582,blicket_images/lc.jpg,,179835,,blicket,20,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-17.0,,,, ,1086,blicket_images/lc_off.jpg,,180922,,feedback,21,image-keyboard-response,,
979,ds_ls,False,0,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-18.0,,,,f,1282,blicket_images/ds.jpg,,182218,,blicket,22,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-19.0,,,, ,2387,blicket_images/ds_on.jpg,,184617,,feedback,23,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-20.0,,,,f,2109,blicket_images/lc.jpg,,186728,,blicket,24,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-21.0,,,, ,1182,blicket_images/lc_off.jpg,,187914,,feedback,25,image-keyboard-response,,
979,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-22.0,,,,j,3258,blicket_images/ls.jpg,,191177,,blicket,26,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-23.0,,,, ,1035,blicket_images/ls_off.jpg,,192215,,feedback,27,image-keyboard-response,,
979,ds_ls,False,0,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-24.0,,,,f,2463,blicket_images/ds.jpg,,194680,,blicket,28,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-25.0,,,, ,1564,blicket_images/ds_on.jpg,,196248,,feedback,29,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-26.0,,,,f,2092,blicket_images/dc.jpg,,198342,,blicket,30,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-27.0,,,, ,1423,blicket_images/dc_off.jpg,,199767,,feedback,31,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-28.0,,,,f,2059,blicket_images/ls.jpg,,201829,,blicket,32,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-29.0,,,, ,1552,blicket_images/ls_off.jpg,,203383,,feedback,33,image-keyboard-response,,
979,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,j,1789,blicket_images/lc.jpg,,205177,,blicket,34,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,1143,blicket_images/lc_off.jpg,,206325,,feedback,35,image-keyboard-response,,
979,ds_ls,False,0,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-32.0,,,,f,1581,blicket_images/ds.jpg,,207912,,blicket,36,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,1225,blicket_images/ds_on.jpg,,209143,,feedback,37,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-34.0,,,,f,2011,blicket_images/dc.jpg,,211159,,blicket,38,image-keyboard-response,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-35.0,,,, ,1180,blicket_images/dc_off.jpg,,212342,,feedback,39,image-keyboard-response,,
979,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-36.0,,,,f,4684,blicket_images/ls.jpg,,217029,,blicket,40,image-keyboard-response,,
979,ds_ls,False,0,,,ds_ls,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,6601,"Which of these options shows the image from the last trial, that you just saw?",,223635,,pop_quiz,41,html-button-response,,
979,ds_ls,True,1,,,ds_ls,,,['ds'],,,,,,,,,0.0-38.0,,[0],,['ds'],11086,,,234731,,rule_question,42,survey-multi-select,,
979,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-39.0,,,,0,6785,"<p>Thank you for participating!</p>You answered 9 out of 16 trials correctly, and will recieve a $0.23 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,241521,,,43,html-button-response,,
979,ds_ls,,,65,0.225,ds_ls,,,,Non-Hispanic,,,,just random since you didn't say which was which,Female,,,0.0-40.0,0.5625,,Black/African American,"{'age': '65', 'race': 'Black/African American', 'gender': 'Female', 'feedback': ""just random since you didn't say which was which"", 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",58365,,,299978,,exit_survey,44,survey-html-form,,
942,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,317,False,,0,preload,,
942,ds_ls,,,,,ds_ls,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,694,False,,1,preload,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-2.0,,,,,,,True,3569,,,2,fullscreen,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-3.0,,,,0,6867,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,10442,,,3,html-button-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-4.0-0.0,,,,,16537,,,26982,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2730}, {'page_index': 1, 'viewing_time': 2725}, {'page_index': 2, 'viewing_time': 2286}, {'page_index': 3, 'viewing_time': 4915}, {'page_index': 4, 'viewing_time': 3878}]",
942,ds_ls,True,,,,ds_ls,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,7334,blicket_images/red_pyramid.jpg,,34390,,comprehension_quiz,5,image-keyboard-response,,
942,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2067,blicket_images/red_pyramid_on.jpg,,36464,,comprehension_quiz,6,image-keyboard-response,,
942,ds_ls,True,,,,ds_ls,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,4151,blicket_images/purple_prism.jpg,,40621,,comprehension_quiz,7,image-keyboard-response,,
942,ds_ls,True,,,,ds_ls,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,2899,blicket_images/purple_prism_off.jpg,,43524,,comprehension_quiz,8,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-5.0,,,,,36725,,,80252,,,9,instructions,"[{'page_index': 0, 'viewing_time': 6629}, {'page_index': 1, 'viewing_time': 620}, {'page_index': 2, 'viewing_time': 2549}, {'page_index': 3, 'viewing_time': 1375}, {'page_index': 4, 'viewing_time': 751}, {'page_index': 5, 'viewing_time': 6057}, {'page_index': 6, 'viewing_time': 9587}, {'page_index': 7, 'viewing_time': 8181}, {'page_index': 8, 'viewing_time': 977}]",
942,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-6.0,,,,j,3277,blicket_images/dc.jpg,,83532,,blicket,10,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,7243,blicket_images/dc_off.jpg,,90780,,feedback,11,image-keyboard-response,,
942,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,j,2469,blicket_images/ls.jpg,,93252,,blicket,12,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-9.0,,,, ,2086,blicket_images/ls_off.jpg,,95341,,feedback,13,image-keyboard-response,,
942,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-10.0,,,,j,887,blicket_images/lc.jpg,,96233,,blicket,14,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-11.0,,,, ,2321,blicket_images/lc_off.jpg,,98565,,feedback,15,image-keyboard-response,,
942,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-12.0,,,,j,1356,blicket_images/ls.jpg,,99926,,blicket,16,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-13.0,,,, ,1010,blicket_images/ls_off.jpg,,100941,,feedback,17,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-14.0,,,,f,1597,blicket_images/lc.jpg,,102540,,blicket,18,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-15.0,,,, ,1181,blicket_images/lc_off.jpg,,103724,,feedback,19,image-keyboard-response,,
942,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-16.0,,,,j,1222,blicket_images/dc.jpg,,104949,,blicket,20,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-17.0,,,, ,862,blicket_images/dc_off.jpg,,105813,,feedback,21,image-keyboard-response,,
942,ds_ls,False,0,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-18.0,,,,f,1288,blicket_images/ds.jpg,,107104,,blicket,22,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-19.0,,,, ,553,blicket_images/ds_on.jpg,,107661,,feedback,23,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-20.0,,,,f,644,blicket_images/lc.jpg,,108308,,blicket,24,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-21.0,,,, ,639,blicket_images/lc_off.jpg,,108949,,feedback,25,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-22.0,,,,f,1565,blicket_images/dc.jpg,,110516,,blicket,26,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-23.0,,,, ,941,blicket_images/dc_off.jpg,,111459,,feedback,27,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-24.0,,,,f,1184,blicket_images/lc.jpg,,112645,,blicket,28,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,589,blicket_images/lc_off.jpg,,113226,,feedback,29,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-26.0,,,,f,734,blicket_images/ls.jpg,,113962,,blicket,30,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ls.jpg,,0.0-27.0,,,, ,703,blicket_images/ls_off.jpg,,114668,,feedback,31,image-keyboard-response,,
942,ds_ls,False,0,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-28.0,,,,f,3323,blicket_images/ds.jpg,,117995,,blicket,32,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-29.0,,,, ,2064,blicket_images/ds_on.jpg,,120061,,feedback,33,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-30.0,,,,f,930,blicket_images/dc.jpg,,120994,,blicket,34,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-31.0,,,, ,1046,blicket_images/dc_off.jpg,,122042,,feedback,35,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-32.0,,,,j,831,blicket_images/ds.jpg,,122875,,blicket,36,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,620,blicket_images/ds_on.jpg,,123498,,feedback,37,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-34.0,,,,f,1023,blicket_images/dc.jpg,,124522,,blicket,38,image-keyboard-response,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,blicket_images/dc.jpg,,0.0-35.0,,,, ,1118,blicket_images/dc_off.jpg,,125642,,feedback,39,image-keyboard-response,,
942,ds_ls,False,0,,,ds_ls,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-36.0,,,,j,1126,blicket_images/ls.jpg,,126770,,blicket,40,image-keyboard-response,,
942,ds_ls,True,1,,,ds_ls,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/ls.jpg,0.0-37.0,,,,ls,3944,"Which of these options shows the image from the last trial, that you just saw?",,130779,,pop_quiz,41,html-button-response,,
942,ds_ls,True,1,,,ds_ls,,,['ds'],,,,,,,,,0.0-38.0,,[0],,['ds'],4350,,,135695,,rule_question,42,survey-multi-select,,
942,ds_ls,,,,,ds_ls,,,,,,,,,,,,0.0-39.0,,,,0,4864,"<p>Thank you for participating!</p>You answered 8 out of 16 trials correctly, and will recieve a $0.20 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,140566,,,43,html-button-response,,
