workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,rule,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
792,color_off,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,14248,light,,,24258,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2135}, {'page_index': 1, 'viewing_time': 2528}, {'page_index': 2, 'viewing_time': 3208}, {'page_index': 3, 'viewing_time': 3528}, {'page_index': 4, 'viewing_time': 2848}]",
792,color_off,False,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,f,7781,light,blicket_images/red_pyramid.jpg,,32048,,comprehension_quiz,5,image-keyboard-response,,
792,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,4017,light,blicket_images/red_pyramid_on.jpg,,36065,,comprehension_quiz,6,image-keyboard-response,,
792,color_off,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,3817,light,blicket_images/purple_prism.jpg,,39884,,comprehension_quiz,7,image-keyboard-response,,
792,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,1345,light,blicket_images/purple_prism_off.jpg,,41230,,comprehension_quiz,8,image-keyboard-response,,
792,color_off,False,,,,,,,,,,,,,,,0.0-4.0-2.0-0.0,,,,0,4082,light,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,45314,,fail_message,9,html-button-response,,
792,color_off,,,,,,,,,,,,,,,,0.0-4.1-0.1,,,,,11110,light,,,56425,,instructions_pt1,10,instructions,"[{'page_index': 0, 'viewing_time': 1767}, {'page_index': 1, 'viewing_time': 1304}, {'page_index': 2, 'viewing_time': 2440}, {'page_index': 3, 'viewing_time': 2696}, {'page_index': 4, 'viewing_time': 2904}]",
792,color_off,True,,,,,,j,,,,,,,,,0.0-4.1-1.1-0.1,,,,j,5052,light,blicket_images/red_pyramid.jpg,,61478,,comprehension_quiz,11,image-keyboard-response,,
792,color_off,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-1.1,,,, ,1454,light,blicket_images/red_pyramid_on.jpg,,62933,,comprehension_quiz,12,image-keyboard-response,,
792,color_off,True,,,,,,f,,,,,,,,,0.0-4.1-1.1-2.1,,,,f,4560,light,blicket_images/purple_prism.jpg,,67494,,comprehension_quiz,13,image-keyboard-response,,
792,color_off,True,,,,,, ,,,,,,,,,0.0-4.1-1.1-3.1,,,, ,1272,light,blicket_images/purple_prism_off.jpg,,68768,,comprehension_quiz,14,image-keyboard-response,,
792,color_off,,,,,,,,,,,,,,,,0.0-5.0,,,,,31345,light,,,100114,,,15,instructions,"[{'page_index': 0, 'viewing_time': 6121}, {'page_index': 1, 'viewing_time': 1240}, {'page_index': 2, 'viewing_time': 857}, {'page_index': 3, 'viewing_time': 1192}, {'page_index': 4, 'viewing_time': 848}, {'page_index': 5, 'viewing_time': 5920}, {'page_index': 6, 'viewing_time': 10064}, {'page_index': 7, 'viewing_time': 4048}, {'page_index': 8, 'viewing_time': 1056}]",
792,color_off,True,1,,,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-6.0,,,,f,2303,light,blicket_images/dc.jpg,,102419,,blicket,16,image-keyboard-response,,
792,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,1909,light,blicket_images/dc_off.jpg,,104330,,feedback,17,image-keyboard-response,,
792,color_off,False,0,,,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-8.0,,,,j,2841,light,blicket_images/ds.jpg,,107172,,blicket,18,image-keyboard-response,,
792,color_off,True,1,,,blicket_images/ds.jpg,,ds,,,,,,,,blicket_images/ds.jpg,0.0-9.0,,,,ds,5309,light,"Which of these options shows the image from the last trial, that you just saw?",,112482,,pop_quiz,19,html-button-response,,
792,color_off,False,0,,,,,"['lc', 'ls']",,,,,,,,,0.0-10.0,,[0],,"['ds', 'ls']",5180,light,,,117667,,rule_question,20,survey-multi-select,,
792,color_off,,,,,,,,,,,,,,,,0.0-11.0,,,,0,4357,light,"<p>Thank you for participating!</p>You answered 1 out of 2 trials correctly, and will recieve a 3 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,122026,,,21,html-button-response,,
792,color_off,,,31,0.025,,,,Non-Hispanic,,,,"Since cylinders were not part of the trial I disregarded them as Blickets, incorrectly it seems",Non-binary,,,0.0-12.0,0.5,,White,"{'age': '31', 'race': 'White', 'gender': 'Non-binary', 'feedback': 'Since cylinders were not part of the trial I disregarded them as Blickets, incorrectly it seems', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",36863,light,,,158890,,exit_survey,22,survey-html-form,,
778,color_off,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,dark,,True,56,False,,0,preload,,
778,color_off,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,dark,,True,104,False,,1,preload,,
778,color_off,,,,,,,,,,,,,,,,0.0-2.0,,,,,,dark,,True,2499,,,2,fullscreen,,
778,color_off,,,,,,,,,,,,,,,,0.0-3.0,,,,0,10463,dark,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,12964,,,3,html-button-response,,
778,color_off,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,13930,dark,,,26895,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 1807}, {'page_index': 1, 'viewing_time': 1588}, {'page_index': 2, 'viewing_time': 1569}, {'page_index': 3, 'viewing_time': 5503}, {'page_index': 4, 'viewing_time': 3461}]",
778,color_off,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,7068,dark,blicket_images/red_pyramid.jpg,,33979,,comprehension_quiz,5,image-keyboard-response,,
778,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,1962,dark,blicket_images/red_pyramid_on.jpg,,35942,,comprehension_quiz,6,image-keyboard-response,,
778,color_off,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,2888,dark,blicket_images/purple_prism.jpg,,38832,,comprehension_quiz,7,image-keyboard-response,,
778,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,3980,dark,blicket_images/purple_prism_off.jpg,,42814,,comprehension_quiz,8,image-keyboard-response,,
778,color_off,,,,,,,,,,,,,,,,0.0-5.0,,,,,26340,dark,,,69157,,,9,instructions,"[{'page_index': 0, 'viewing_time': 2557}, {'page_index': 1, 'viewing_time': 1343}, {'page_index': 2, 'viewing_time': 1007}, {'page_index': 3, 'viewing_time': 1143}, {'page_index': 4, 'viewing_time': 954}, {'page_index': 5, 'viewing_time': 7958}, {'page_index': 6, 'viewing_time': 6292}, {'page_index': 7, 'viewing_time': 4023}, {'page_index': 8, 'viewing_time': 1064}]",
778,color_off,True,1,,,,j,on,,,,,,,blicket_images/ds.jpg,,0.0-6.0,,,,j,2128,dark,blicket_images/ds.jpg,,71286,,blicket,10,image-keyboard-response,,
778,color_off,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-7.0,,,, ,1153,dark,blicket_images/ds_on.jpg,,72442,,feedback,11,image-keyboard-response,,
778,color_off,False,0,,,,f,off,,,,,,,blicket_images/lc.jpg,,0.0-8.0,,,,j,1245,dark,blicket_images/lc.jpg,,73689,,blicket,12,image-keyboard-response,,
778,color_off,True,1,,,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-9.0,,,,lc,5987,dark,"Which of these options shows the image from the last trial, that you just saw?",,79678,,pop_quiz,13,html-button-response,,
778,color_off,False,0,,,,,"['dc', 'ds']",,,,,,,,,0.0-10.0,,[0],,['dc'],4548,dark,,,84232,,rule_question,14,survey-multi-select,,
778,color_off,,,,,,,,,,,,,,,,0.0-11.0,,,,0,6903,dark,"<p>Thank you for participating!</p>You answered 1 out of 2 trials correctly, and will recieve a 3 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,91137,,,15,html-button-response,,
778,color_off,,,23,0.025,,,,Non-Hispanic,,,,"Given the shape we were provided and knew the correct answer of, I made an educated guess as to which light/dark cylinder/cube was a blinket.",Female,,,0.0-12.0,0.5,,White,"{'age': '23', 'race': 'White', 'gender': 'Female', 'feedback': 'Given the shape we were provided and knew the correct answer of, I made an educated guess as to which light/dark cylinder/cube was a blinket.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",56345,dark,,,147486,,exit_survey,16,survey-html-form,,
764,color_off,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,light,,True,216,False,,0,preload,,
764,color_off,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,light,,True,331,False,,1,preload,,
764,color_off,,,,,,,,,,,,,,,,0.0-2.0,,,,,,light,,True,3438,,,2,fullscreen,,
764,color_off,,,,,,,,,,,,,,,,0.0-3.0,,,,0,2003,light,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,5444,,,3,html-button-response,,
764,color_off,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,14488,light,,,19934,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 1844}, {'page_index': 1, 'viewing_time': 1978}, {'page_index': 2, 'viewing_time': 2076}, {'page_index': 3, 'viewing_time': 5852}, {'page_index': 4, 'viewing_time': 2737}]",
764,color_off,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,7039,light,blicket_images/red_pyramid.jpg,,26987,,comprehension_quiz,5,image-keyboard-response,,
764,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,20618,light,blicket_images/red_pyramid_on.jpg,,47615,,comprehension_quiz,6,image-keyboard-response,,
764,color_off,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,2828,light,blicket_images/purple_prism.jpg,,50453,,comprehension_quiz,7,image-keyboard-response,,
764,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,41626,light,blicket_images/purple_prism_off.jpg,,92088,,comprehension_quiz,8,image-keyboard-response,,
764,color_off,,,,,,,,,,,,,,,,0.0-5.0,,,,,306868,light,,,398961,,,9,instructions,"[{'page_index': 0, 'viewing_time': 3005}, {'page_index': 1, 'viewing_time': 51751}, {'page_index': 2, 'viewing_time': 13551}, {'page_index': 3, 'viewing_time': 1448}, {'page_index': 4, 'viewing_time': 1109}, {'page_index': 5, 'viewing_time': 25323}, {'page_index': 6, 'viewing_time': 130848}, {'page_index': 7, 'viewing_time': 4681}, {'page_index': 8, 'viewing_time': 75152}]",
764,color_off,True,1,,,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-6.0,,,,f,9528,light,blicket_images/ds.jpg,,408501,,blicket,10,image-keyboard-response,,
764,color_off,,,,,,,,,,,,,,blicket_images/ds.jpg,,0.0-7.0,,,, ,2086,light,blicket_images/ds_off.jpg,,410598,,feedback,11,image-keyboard-response,,
764,color_off,False,0,,,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-8.0,,,,j,1281,light,blicket_images/dc.jpg,,411890,,blicket,12,image-keyboard-response,,
764,color_off,False,0,,,blicket_images/dc.jpg,,dc,,,,,,,,blicket_images/ds.jpg,0.0-9.0,,,,ds,7316,light,"Which of these options shows the image from the last trial, that you just saw?",,419209,,pop_quiz,13,html-button-response,,
764,color_off,False,0,,,,,"['lc', 'ls']",,,,,,,,,0.0-10.0,,[0],,['lc'],4865,light,,,424080,,rule_question,14,survey-multi-select,,
764,color_off,,,,,,,,,,,,,,,,0.0-11.0,,,,0,2944,light,"<p>Thank you for participating!</p>You answered 1 out of 2 trials correctly, and will recieve a 3 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,427027,,,15,html-button-response,,
764,color_off,,,26,0.025,,,,Non-Hispanic,,,,I went with what I remembered.,Male,,,0.0-12.0,0.5,,Multiracial,"{'age': '26', 'race': 'Multiracial', 'gender': 'Male', 'feedback': 'I went with what I remembered.', 'ethnicity': 'Non-Hispanic', 'other_race': '', 'other_gender': ''}",18534,light,,,445569,,exit_survey,16,survey-html-form,,
790,color_off,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,dark,,True,224,False,,0,preload,,
790,color_off,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,dark,,True,399,False,,1,preload,,
790,color_off,,,,,,,,,,,,,,,,0.0-2.0,,,,,,dark,,True,6911,,,2,fullscreen,,
790,color_off,,,,,,,,,,,,,,,,0.0-3.0,,,,0,6555,dark,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,13468,,,3,html-button-response,,
790,color_off,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,59301,dark,,,72770,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 3374}, {'page_index': 1, 'viewing_time': 2903}, {'page_index': 2, 'viewing_time': 3235}, {'page_index': 3, 'viewing_time': 4997}, {'page_index': 2, 'viewing_time': 750}, {'page_index': 3, 'viewing_time': 2533}, {'page_index': 4, 'viewing_time': 41508}]",
790,color_off,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,12100,dark,blicket_images/red_pyramid.jpg,,84879,,comprehension_quiz,5,image-keyboard-response,,
790,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2308,dark,blicket_images/red_pyramid_on.jpg,,87188,,comprehension_quiz,6,image-keyboard-response,,
790,color_off,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,6784,dark,blicket_images/purple_prism.jpg,,93975,,comprehension_quiz,7,image-keyboard-response,,
790,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,2040,dark,blicket_images/purple_prism_off.jpg,,96019,,comprehension_quiz,8,image-keyboard-response,,
790,color_off,,,,,,,,,,,,,,,,0.0-5.0,,,,,32652,dark,,,128674,,,9,instructions,"[{'page_index': 0, 'viewing_time': 3920}, {'page_index': 1, 'viewing_time': 1718}, {'page_index': 2, 'viewing_time': 1093}, {'page_index': 3, 'viewing_time': 1140}, {'page_index': 4, 'viewing_time': 822}, {'page_index': 5, 'viewing_time': 7656}, {'page_index': 6, 'viewing_time': 10957}, {'page_index': 7, 'viewing_time': 4169}, {'page_index': 8, 'viewing_time': 1177}]",
790,color_off,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-6.0,,,,j,5584,dark,blicket_images/dc.jpg,,134262,,blicket,10,image-keyboard-response,,
790,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,2959,dark,blicket_images/dc_on.jpg,,137226,,feedback,11,image-keyboard-response,,
790,color_off,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,f,1638,dark,blicket_images/ls.jpg,,138867,,blicket,12,image-keyboard-response,,
790,color_off,False,0,,,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/lc.jpg,0.0-9.0,,,,lc,7970,dark,"Which of these options shows the image from the last trial, that you just saw?",,146841,,pop_quiz,13,html-button-response,,
790,color_off,False,0,,,,,"['dc', 'ds']",,,,,,,,,0.0-10.0,,[0],,['dc'],11086,dark,,,157941,,rule_question,14,survey-multi-select,,
790,color_off,,,,,,,,,,,,,,,,0.0-11.0,,,,0,4314,dark,"<p>Thank you for participating!</p>You answered 2 out of 2 trials correctly, and will recieve a 5 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,162262,,,15,html-button-response,,
790,color_off,,,32,0.05,,,,,,,,"I feel like the last part of this trial went very quickly, but I just based my guess on the first bliket that was shown to me.",Female,,,0.0-12.0,1,,White,"{'age': '32', 'race': 'White', 'gender': 'Female', 'feedback': 'I feel like the last part of this trial went very quickly, but I just based my guess on the first bliket that was shown to me.', 'other_race': '', 'other_gender': ''}",47169,dark,,,209436,,exit_survey,16,survey-html-form,,
755,color_off,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,dark,,True,79,False,,0,preload,,
755,color_off,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,dark,,True,115,False,,1,preload,,
755,color_off,,,,,,,,,,,,,,,,0.0-2.0,,,,,,dark,,True,2583,,,2,fullscreen,,
755,color_off,,,,,,,,,,,,,,,,0.0-3.0,,,,0,7633,dark,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,10218,,,3,html-button-response,,
755,color_off,,,,,,,,,,,,,,,,0.0-4.0-0.0,,,,,16383,dark,,,26602,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 2432}, {'page_index': 1, 'viewing_time': 3525}, {'page_index': 2, 'viewing_time': 2471}, {'page_index': 3, 'viewing_time': 5430}, {'page_index': 4, 'viewing_time': 2524}]",
755,color_off,True,,,,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,j,9562,dark,blicket_images/red_pyramid.jpg,,36178,,comprehension_quiz,5,image-keyboard-response,,
755,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2710,dark,blicket_images/red_pyramid_on.jpg,,38889,,comprehension_quiz,6,image-keyboard-response,,
755,color_off,True,,,,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,f,2811,dark,blicket_images/purple_prism.jpg,,41701,,comprehension_quiz,7,image-keyboard-response,,
755,color_off,True,,,,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,985,dark,blicket_images/purple_prism_off.jpg,,42688,,comprehension_quiz,8,image-keyboard-response,,
755,color_off,,,,,,,,,,,,,,,,0.0-5.0,,,,,31840,dark,,,74531,,,9,instructions,"[{'page_index': 0, 'viewing_time': 3200}, {'page_index': 1, 'viewing_time': 1641}, {'page_index': 2, 'viewing_time': 773}, {'page_index': 3, 'viewing_time': 1013}, {'page_index': 4, 'viewing_time': 636}, {'page_index': 5, 'viewing_time': 7273}, {'page_index': 6, 'viewing_time': 9838}, {'page_index': 7, 'viewing_time': 6254}, {'page_index': 8, 'viewing_time': 1213}]",
755,color_off,True,1,,,,j,on,,,,,,,blicket_images/dc.jpg,,0.0-6.0,,,,j,5024,dark,blicket_images/dc.jpg,,79557,,blicket,10,image-keyboard-response,,
755,color_off,,,,,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,1663,dark,blicket_images/dc_on.jpg,,81223,,feedback,11,image-keyboard-response,,
755,color_off,True,1,,,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,f,3759,dark,blicket_images/ls.jpg,,84984,,blicket,12,image-keyboard-response,,
755,color_off,False,0,,,blicket_images/ls.jpg,,ls,,,,,,,,blicket_images/dc.jpg,0.0-9.0,,,,dc,6592,dark,"Which of these options shows the image from the last trial, that you just saw?",,91578,,pop_quiz,13,html-button-response,,
755,color_off,False,0,,,,,"['dc', 'ds']",,,,,,,,,0.0-10.0,,[0],,['dc'],3633,dark,,,95221,,rule_question,14,survey-multi-select,,
755,color_off,,,,,,,,,,,,,,,,0.0-11.0,,,,0,4298,dark,"<p>Thank you for participating!</p>You answered 2 out of 2 trials correctly, and will recieve a 5 cent bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,99524,,,15,html-button-response,,
755,color_off,,,36,0.05,,,,Non-Hispanic,,,,Nope,Male,,,0.0-12.0,1,,White African,"{'age': '36', 'race': 'other_race', 'gender': 'Male', 'feedback': 'Nope', 'ethnicity': 'Non-Hispanic', 'other_race': 'White African', 'other_gender': ''}",16665,dark,,,116192,,exit_survey,16,survey-html-form,,
752,color_off,,,,,,,,,[],[],[],,,,,0.0-0.0,,,,,,dark,,True,96,False,,0,preload,,
752,color_off,,,,,,,,,[],[],[],,,,,0.0-1.0,,,,,,dark,,True,224,False,,1,preload,,
752,color_off,,,,,,,,,,,,,,,,0.0-2.0,,,,,,dark,,True,5127,,,2,fullscreen,,
